time,x,y,z,clock_bias_m,num_sats,satellites,rms_residual_m,state_vec,lat_deg,lon_deg,alt_m,velocity_mps
2026-03-22 06:50:30.416831+00:00,4437758.523546681,3085167.597462786,3376047.7720912695,-158.88880773386336,5,"E07,E15,E21,E29,E34",892.1785455712006,[ 4.43775852e+06  3.08516760e+06  3.37604777e+06 -1.58888808e+02],32.16361958716449,34.80735630887849,457.48356146737933,31.829368448080785
2026-03-22 06:50:32.416831+00:00,4437747.936493647,3085164.6039530844,3376046.7233584947,-177.299300150111,5,"E07,E15,E21,E29,E34",36.7321963484997,[ 4.43774794e+06  3.08516460e+06  3.37604672e+06 -1.77299300e+02],32.16366151192554,34.80739431729603,448.1200646208599,5.525998387175465
2026-03-22 06:50:34.416831+00:00,4437692.488230504,3085121.0167381126,3375994.6995322774,-235.31195339065465,5,"E07,E15,E21,E29,E34",19.892971948361538,[ 4.43769249e+06  3.08512102e+06  3.37599470e+06 -2.35311953e+02],32.16360236632092,34.807350456049654,360.8234792239964,43.82018281821735
2026-03-22 06:50:36.416831+00:00,4437711.788588727,3085133.7294706325,3376010.8347127186,-228.75021204193223,5,"E07,E15,E21,E29,E34",23.585424583202013,[ 4.43771179e+06  3.08513373e+06  3.37601083e+06 -2.28750212e+02],32.16361462939551,34.807344319235334,388.9708934109658,14.093096213414224
2026-03-22 06:50:38.416831+00:00,4437732.431505625,3085150.863727568,3376032.321764219,-220.15092643367194,5,"E07,E15,E21,E29,E34",30.369828390437135,[ 4.43773243e+06  3.08515086e+06  3.37603232e+06 -2.20150926e+02],32.16365033880155,34.80736854412791,423.0370373595506,17.18579472260159
2026-03-22 06:50:40.416831+00:00,4437747.517784905,3085162.0076694256,3376044.085320157,-220.9295482385668,5,"E07,E15,E21,E29,E34",891.6567772580047,[ 4.43774752e+06  3.08516201e+06  3.37604409e+06 -2.20929548e+02],32.16365013893733,34.807374252546346,445.17013601306826,11.069829616189361
2026-03-22 06:50:42.416831+00:00,4437759.465726066,3085167.2340538315,3376055.0202347455,-221.77232884496127,5,"E07,E15,E21,E29,E34",38.90158154158914,[ 4.43775947e+06  3.08516723e+06  3.37605502e+06 -2.21772329e+02],32.163672197720445,34.80734744441362,461.82130497600883,8.509417562607899
2026-03-22 06:50:44.416831+00:00,4437727.896457736,3085142.071108181,3376018.497223416,-261.9298457426226,5,"E07,E15,E21,E29,E34",26.71181322861445,[ 4.43772790e+06  3.08514207e+06  3.37601850e+06 -2.61929846e+02],32.16358677639934,34.80731945407395,408.2768020769581,27.22004267669042
2026-03-22 06:50:46.416831+00:00,4437728.03393327,3085149.3885355843,3376025.991182007,-270.15981141329297,5,"E07,E15,E21,E29,E34",20.238637024845538,[ 4.43772803e+06  3.08514939e+06  3.37602599e+06 -2.70159811e+02],32.16362338918676,34.807382314498824,415.8975799307227,5.237438751160928
2026-03-22 06:50:48.416831+00:00,4437751.7159517715,3085164.9832275617,3376053.9954475258,-259.1629010050196,5,"E07,E15,E21,E29,E34",38.545376455557665,[ 4.43775172e+06  3.08516498e+06  3.37605400e+06 -2.59162901e+02],32.16370108745076,34.80737474828873,454.8015305874869,19.926560826155676
2026-03-22 06:50:50.416831+00:00,4437749.420484281,3085156.309516348,3376040.724223705,-271.72578634906125,5,"E07,E15,E21,E29,E34",890.4230066904751,[ 4.43774942e+06  3.08515631e+06  3.37604072e+06 -2.71725786e+02],32.1636325963092,34.807313141309464,441.94995696190745,8.009803663620781
2026-03-22 06:50:52.416831+00:00,4437744.737890245,3085151.2488013697,3376028.376393748,-286.0660090789016,5,"E07,E15,E21,E29,E34",31.87217226385411,[ 4.43774474e+06  3.08515125e+06  3.37602838e+06 -2.86066009e+02],32.163570662270395,34.80729742731097,429.67659674212337,7.071181436692351
2026-03-22 06:50:54.416831+00:00,4437771.736097257,3085158.3368209484,3376071.1392061566,-273.2137186746333,5,"E07,E15,E21,E29,E34",49.61245535978941,[ 4.43777174e+06  3.08515834e+06  3.37607114e+06 -2.73213719e+02],32.16377125744646,34.80719575153219,474.63153482601047,25.533318078864358
2026-03-22 06:50:56.416831+00:00,4437743.230586734,3085140.6330685825,3376006.2893429673,-316.6219968696211,5,"E07,E15,E21,E29,E34",32.45031812290974,[ 4.43774323e+06  3.08514063e+06  3.37600629e+06 -3.16621997e+02],32.16343708967322,34.80721414701046,411.74147268384695,36.50853233723673
