time,x,y,z,velocity_mps,num_sats,satellites,rms_residual_m,lat_deg,lon_deg,alt_m
2026-03-22 06:59:57.431996+00:00,4435442.349664656,3091247.5397703783,3371210.6708116294,21.5343489933855,5,"E21,E29,E34,G11,G24",25.401221470412583,32.119138652308905,34.87427309757656,-784.4261779328808
2026-03-22 06:59:59.431996+00:00,4435413.0255040135,3091260.670266016,3371188.7547179237,19.446281626694457,5,"E21,E29,E34,G11,G24",25.183240878619866,32.11905060358246,34.87456495429616,-810.0954847699031
2026-03-22 07:00:03.431996+00:00,4435355.233719148,3091295.355044421,3371156.237626359,18.608695232077405,5,"E21,E29,E34,G11,G24",30.487266473507447,32.11893446887284,34.87521672338627,-850.7431193264201
2026-03-22 07:00:05.431997+00:00,4435326.073016962,3091316.2192871952,3371144.600360201,18.848658579923484,5,"E21,E29,E34,G11,G24",23.859245444167364,32.11890308592333,34.87557483584381,-867.0881051626056
2026-03-22 07:00:13.431997+00:00,4435204.061327694,3091422.343023356,3371125.0651703365,21.263960351400108,5,"E21,E29,E34,G11,G24",29.337933569001166,32.118942865960925,34.87723691140518,-910.8564619123936
2026-03-22 07:00:35.431996+00:00,4434836.26584346,3091748.824151343,3371225.342064687,22.00493708283126,5,"E21,E29,E34,G11,G24",36.7430296402224,32.12026045418336,34.88230446129766,-954.957276917994
2026-03-22 07:00:41.431996+00:00,4434758.737997925,3091842.5124854436,3371252.4507438513,20.475270005426843,5,"E21,E29,E34,G11,G24",38.03134252146078,32.12051557127751,34.88358889155962,-949.027560566552
2026-03-22 07:00:47.431996+00:00,4434712.0437363,3091966.471522392,3371267.3012240976,24.053954295451465,5,"E21,E29,E34,G11,G24",38.246160386272365,32.120472717160325,34.88494959649454,-913.5291692009196
2026-03-22 07:01:11.431997+00:00,4435446.88409385,3093286.382600856,3371682.721658956,178.95564999997663,5,"E19,E30,G06,G12,G25",34.02008004446197,32.11713562279166,34.89196857647428,457.2652789345011
2026-03-22 07:01:13.431997+00:00,4435735.723821342,3093537.6415540213,3371867.0812748936,212.4546526391771,5,"E21,E29,E34,G11,G24",21.256253382299136,32.11671882914729,34.89240153588689,877.6716574365273
2026-03-22 07:01:15.431997+00:00,4436063.998234894,3093812.108296765,3372079.5928285564,238.8813742768286,5,"E15,E21,E29,G24,G29",42.08849240465846,32.11629839141063,34.89279711431226,1351.6850653430447
2026-03-22 07:01:21.431997+00:00,4437170.548660206,3094706.4359285305,3372806.7514659613,270.1969308058059,5,"E15,E21,E29,G24,G29",40.67619564777227,32.11504881714547,34.89386210390898,2940.3052052408457
2026-03-22 07:01:53.431996+00:00,4438260.916754661,3096515.095278194,3373283.878900432,151.17306702803498,5,"E15,E29,G12,G24,G29",32.15993415790309,32.10944916192185,34.902964415675385,4827.866804511286
2026-03-22 07:01:57.431996+00:00,4437544.6945958985,3096242.628523494,3373001.4369734656,220.90100352779706,5,"E21,E29,E34,G11,G24",4.622164308081486,32.11085371603771,34.90493772808541,4048.1489090258256
2026-03-22 07:01:59.431996+00:00,4437116.321549434,3096056.040236134,3372844.9831943084,246.37189416085533,5,"E15,E27,G06,G12,G25",7.947787599281147,32.111853937900264,34.905913048596275,3576.983696720563
2026-03-22 07:02:01.431996+00:00,4436660.63992497,3095843.809759173,3372682.1531167654,264.19744149861714,5,"E15,E27,G06,G12,G25",8.386152682949533,32.11298323814146,34.906831328161026,3071.0347397355363
2026-03-22 07:02:03.431996+00:00,4436198.27564498,3095616.828096303,3372517.2176518785,270.4187078714307,5,"E15,E27,G06,G12,G25",6.724547264496452,32.11416335118125,34.90766215205452,2552.1786084994674
2026-03-22 07:02:05.431997+00:00,4435748.005388455,3095384.405694425,3372354.607319081,266.085190274104,5,"E21,E29,E34,G11,G24",35.62943868468831,32.115328793970754,34.90837255813953,2040.3253949582577
2026-03-22 07:02:17.431997+00:00,4434016.743854014,3094437.7136276443,3371638.579989151,102.95590356016517,5,"E21,E29,G06,G12,G24",12.134561362221044,32.119263602576126,34.91064434095116,-1.675121453590691
2026-03-22 07:02:21.431997+00:00,4433762.179473261,3094334.3186102808,3371513.0576520115,67.79265874860911,5,"E21,E29,G06,G12,G24",13.550520640689324,32.11958954709471,34.91128968110362,-295.33197076432407
2026-03-22 07:02:23.431997+00:00,4433664.549194379,3094309.6041845586,3371464.515414521,55.899067554923136,5,"E21,E29,G06,G12,G24",11.256001181206685,32.11967049084339,34.911667024546006,-400.9271134370938
